period,flow,reporterCode,partnerCode,primaryValue
2023,M,841,682,16509357169.0
2023,M,841,36,15313112630.0
2023,M,841,724,24076696476.0
2023,M,841,360,28101210465.0
2023,M,841,410,119716388241.0
2023,M,841,156,448017376384.0
2023,M,841,380,75171409613.0
2023,M,841,702,40710216640.0
2023,M,841,484,480050580531.0
2023,M,841,368,8941520927.0
2023,M,356,12,687359647.0
2023,M,356,834,1728921652.0
2023,M,356,484,4100446593.0
2023,M,356,414,9104248497.0
2023,M,356,841,42116442590.0
2023,M,356,360,24033807359.0
2023,M,356,446,7787862.0
2023,M,356,156,121967409581.0
2023,M,356,368,29842816838.0
2023,M,356,376,1711734507.0
2023,M,356,792,3145234309.0
2023,M,356,76,6469573724.0
2023,M,356,710,11360294391.0
2023,M,356,634,12986816439.0
2023,M,356,586,7694923.0
2023,M,356,344,3645307870.0
2023,M,356,392,18752547723.0
2023,M,356,24,3907982649.0
2023,M,356,124,7145926647.0
2023,M,356,36,18546162563.0
2023,M,356,757,18599429262.0
2023,M,356,214,441158677.0
2023,M,356,230,94198257.0
2023,M,356,643,67070988517.0
2023,M,356,512,4378712629.0
2023,M,356,826,6749741516.0
2023,M,356,31,280954761.0
2023,M,356,410,19640138847.0
2023,M,356,704,9643313897.0
2023,M,356,504,1391184906.0
2023,M,356,818,1458960449.0
2023,M,356,144,893328278.0
2023,M,356,218,1043867144.0
2023,M,356,384,391500451.0
2023,M,356,288,1306991094.0
2023,M,356,682,34643621702.0
2023,M,356,380,6834308487.0
2023,M,356,404,115455953.0
2023,M,356,764,10698465114.0
2023,M,356,702,6934788476.0
2023,M,356,50,1893118973.0
2023,M,356,784,37540701839.0
2023,M,356,554,392255198.0
2023,M,356,276,18118667041.0
2023,M,356,251,6599137883.0
2023,M,356,364,1018195506.0
2023,M,356,724,3035316039.0
2023,M,356,528,2414881141.0
2023,M,356,616,1669453315.0
2023,M,356,58,3686508365.0
2023,M,356,192,4512174.0
2023,M,356,152,1487346194.0
2023,M,356,496,987865.0
2023,M,356,170,2995266888.0
2023,M,356,604,2778923593.0
2023,M,356,32,2954283302.0
2023,M,356,608,1530151337.0
2023,M,356,458,12555909049.0
2023,M,58,826,14577130029.0
2023,M,58,757,10424911204.0
2023,M,58,31,44131508.0
2023,M,58,76,1589248934.0
2023,M,58,704,893370340.0
2023,M,58,608,153146662.0
2023,M,58,230,23603251.0
2023,M,58,192,25146024.0
2023,M,58,604,186169979.0
2023,M,58,376,767659393.0
2023,M,58,554,221529578.0
2023,M,58,24,624778904.0
2023,M,58,156,14237893000.0
2023,M,58,36,1163855310.0
2023,M,58,218,82125792.0
2023,M,58,841,27982351665.0
2023,M,58,512,15751468.0
2023,M,58,792,3359296192.0
2023,M,58,251,48084916330.0
2023,M,58,276,52014855349.0
2023,M,58,344,233901420.0
2023,M,58,214,56655095.0
2023,M,58,404,24523989.0
2023,M,58,380,16228438109.0
2023,M,58,360,657075077.0
2023,M,58,586,232970223.0
2023,M,58,484,2709903305.0
2023,M,58,384,272305079.0
2023,M,58,446,3556936.0
2023,M,58,818,203858287.0
2023,M,58,50,415839432.0
2023,M,58,458,1329727520.0
2023,M,58,170,208172471.0
2023,M,58,496,363229.0
2023,M,58,152,485706208.0
2023,M,58,504,613558975.0
2023,M,58,12,738765089.0
2023,M,58,144,154448273.0
2023,M,58,356,4376368456.0
2023,M,58,392,8901792473.0
2023,M,58,710,1840543420.0
2023,M,58,288,125059109.0
2023,M,58,368,81269408.0
2023,M,58,682,1468430817.0
2023,M,58,764,924571835.0
2023,M,58,32,226739604.0
2023,M,58,643,3726232369.0
2023,M,58,124,3125478884.0
2023,M,58,528,87949009750.0
2023,M,58,410,3201042728.0
2023,M,58,724,10006748612.0
2023,M,58,616,7403971678.0
2023,M,58,364,27996377.0
2023,M,58,414,219594671.0
2023,M,58,834,67521944.0
2023,M,58,702,2334720460.0
2023,M,58,784,1518651356.0
2023,M,58,634,2928913720.0
2023,M,230,554,6134697.0
2023,M,230,392,381941035.0
2023,M,230,156,5572385941.0
2023,M,230,458,264094628.00000003
2023,M,230,192,39107.0
2023,M,230,792,619977254.0
2023,M,230,512,149622122.0
2023,M,230,834,4821277.0
2023,M,230,702,34719295.0
2023,M,230,50,4241462.0
2023,M,230,826,362511628.0
2023,M,230,784,471919468.0
2023,M,230,144,4209800.0
2023,M,230,384,2225461.0
2023,M,230,251,200085247.0
2023,M,230,504,676621793.0
2023,M,230,214,184503.0
2023,M,230,36,7675132.0
2023,M,230,608,12943903.0
2023,M,230,32,2749729.0
2023,M,230,616,42972912.0
2023,M,230,724,62596794.0
2023,M,230,76,40473350.0
2023,M,230,276,175500677.0
2023,M,230,764,107143407.0
2023,M,230,484,17562980.0
2023,M,230,170,1944595.0
2023,M,230,152,1876373.0
2023,M,230,643,18780666.0
2023,M,230,414,1327406436.0
2023,M,230,446,2621.0
2023,M,230,410,178147347.0
2023,M,230,604,888850.0
2023,M,230,24,63610.0
